scenario,target,source,year,value,target_color,source_color,link_color
rcp45hotter_ssp5,Corn,Irrigation Water Use,2040,47.3653692331,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2045,47.4254743816,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2050,38.33947181748,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2055,44.35698141713,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2060,39.45893818499,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2065,42.527399955940005,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2070,57.79907807354,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2075,44.07579121093,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2080,55.97655996249,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2085,52.03318894499,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2090,41.840827189018,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2095,41.2525952179634,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Corn,Irrigation Water Use,2100,37.2258683093458,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2020,12.942288792085,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2025,13.487121655889,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2030,14.209286395167,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2035,14.239489033222,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2040,15.390966626107,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2045,15.273312108201,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2050,15.835064920347,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2055,16.391568460403,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2060,15.226992129327,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2065,15.41260196639,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2070,15.887922417641,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2075,14.844765418683,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2080,15.892664420478,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2085,14.2057778093138,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2090,13.7019007887282,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2095,11.200859157574987,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FiberCrop,Irrigation Water Use,2100,10.693222681638307,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2020,6.7297718364,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2025,7.268831750599999,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2030,8.7407755909,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2035,9.8881244495,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2040,11.7691451378,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2045,12.2562126175,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2050,13.5414392836,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2055,16.2102041065,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2060,15.6601049484,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2065,14.5299697398,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2070,14.8630923073,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2075,15.5829610993,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2080,16.6960317735,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2085,16.95144838629,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2090,17.856212551480002,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2095,18.4010313026206,#77B855,#77B855,#daebed
rcp45hotter_ssp5,FodderHerb,Irrigation Water Use,2100,16.51798366759527,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2020,16.1974012692,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2025,17.3001413646,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2030,18.8179064217,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2035,19.5417338359,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2040,20.9624039368,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2045,21.7126971402,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2050,22.7799855281,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2055,23.869378528,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2060,24.5555172864,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2065,25.4353139478,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2070,26.732784178,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2075,26.7202260779,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2080,28.11389753735,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2085,27.085687487,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2090,26.30387032457,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2095,24.039627631426,#77B855,#77B855,#daebed
rcp45hotter_ssp5,MiscCrop,Irrigation Water Use,2100,27.6390439643494,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2020,17.002032699,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2025,18.607398625,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2030,20.087573144,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2035,17.544990935,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2040,18.209932478,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2045,19.283125189,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2050,17.869924069,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2055,20.207479474,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2060,19.19629496,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2065,20.822547394,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2070,24.36605764,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2075,21.771126098,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2080,24.992682848,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2085,25.031003509,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2090,22.3059236329,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2095,21.92357491147,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OilCrop,Irrigation Water Use,2100,19.34438384039,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2020,4.70459801022,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2025,4.82383920891,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2030,5.01593592654,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2035,4.96791994764,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2040,5.138951909921,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2045,5.283412974032,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2050,5.2693632809,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2055,5.338833187233,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2060,5.379719368998,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2065,5.576835775837,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2070,5.87223777174,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2075,5.575074188028,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2080,5.643449354859,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2085,5.267686151235,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2090,4.7461069994871,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2095,4.1984884861035,#77B855,#77B855,#daebed
rcp45hotter_ssp5,OtherGrain,Irrigation Water Use,2100,4.11995911410601,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2020,0.001450297,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2025,0.001625996,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2030,0.001838491,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2035,0.002069165,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2040,0.002207266,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2045,0.0022425676,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2050,0.0025287883,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2055,0.0024986895,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2060,0.0026060453999999,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2065,0.0026373855,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2070,0.0026048653,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2075,0.0025832756999999,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2080,0.00266930148,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2085,0.002519915033,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2090,0.002494326412,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2095,0.00238036022204,#77B855,#77B855,#daebed
rcp45hotter_ssp5,PalmFruit,Irrigation Water Use,2100,0.00236867,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2020,12.354680474,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2025,11.994215283,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2030,11.409052535,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2035,12.340438195,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2040,12.398446901,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2045,12.037033641,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2050,12.792310246,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2055,12.759778587,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2060,12.739176956,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2065,12.473904025,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2070,11.698969184,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2075,11.901960451,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2080,12.06043602,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2085,10.627273415,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2090,10.4685771225,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2095,9.57890723184,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Rice,Irrigation Water Use,2100,9.89349534386,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2020,3.043824267,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2025,3.1915550049,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2030,3.4270104835,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2035,3.4258093375,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2040,3.6632044176,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2045,3.7818612716,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2050,3.911049111,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2055,4.0917574088,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2060,4.1800426866,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2065,4.4081941303,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2070,4.662809483399999,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2075,4.6728602876,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2080,5.02075086245,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2085,4.94830410905,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2090,5.04561442262,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2095,5.1354509871625,#77B855,#77B855,#daebed
rcp45hotter_ssp5,RootTuber,Irrigation Water Use,2100,5.2103990964808,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2020,3.14073622942,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2025,3.3049113775,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2030,3.6164910366,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2035,3.43648548143,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2040,3.76457232124,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2045,4.11955786707,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2050,4.07384944298,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2055,4.34048321448,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2060,4.59459515549,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2065,4.82826020227,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2070,5.48756709267,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2075,5.20412390342,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2080,5.72201985372,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2085,6.352302166525,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2090,6.139509631616,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2095,6.3422141821971,#77B855,#77B855,#daebed
rcp45hotter_ssp5,SugarCrop,Irrigation Water Use,2100,6.773499835711773,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2020,8.2385244876371,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2025,7.7721279217637,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2030,7.7937632229984,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2035,7.2509582421509,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2040,7.5032569608343,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2045,7.5600055021724,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2050,6.9659716922808,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2055,7.1105220215402,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2060,6.8549628936746,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2065,6.6550244161671,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2070,7.1888845378478,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2075,6.493723081918,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2080,6.88536520496438,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2085,6.61978356151351,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2090,5.95407584676068,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2095,5.68645165138342,#77B855,#77B855,#daebed
rcp45hotter_ssp5,Wheat,Irrigation Water Use,2100,5.624077808411063,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2020,1.20200664109,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2025,2.50739999678,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2030,4.50101648044,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2035,7.48550205889,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2040,11.11857815195,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2045,15.5856544012,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2050,18.37813458892,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2055,20.98715322142,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2060,20.90666161185,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2065,21.18519941262,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2070,23.05077585287,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2075,25.58382544871,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2080,35.90014372776,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2085,45.319810551208,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2090,55.75409046862745,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2095,64.97334793070354,#77B855,#77B855,#daebed
rcp45hotter_ssp5,biomass,Irrigation Water Use,2100,70.9627349805798,#77B855,#77B855,#daebed
rcp45hotter_ssp5,nuclearFuelGenII,Mining Water Use,2020,0.174255,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenII,Mining Water Use,2025,0.170236,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenII,Mining Water Use,2030,0.158191,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenII,Mining Water Use,2035,0.119833,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenII,Mining Water Use,2040,0.0832632,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenII,Mining Water Use,2045,0.0471195,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenII,Mining Water Use,2050,0.00459326,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenII,Mining Water Use,2055,0.00116794,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenII,Mining Water Use,2060,0.000439775,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2020,0.00860578,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2025,0.0109044,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2030,0.0183532,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2035,0.0249462,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2040,0.0315026,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2045,0.0400798,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2050,0.047316,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2055,0.0527751,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2060,0.062106,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2065,0.078444,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2070,0.0956617,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2075,0.116796,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2080,0.138953,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2085,0.164598,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2090,0.197041,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2095,0.230711,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,nuclearFuelGenIII,Mining Water Use,2100,0.255294,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2020,0.113229,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2025,0.0778996,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2030,0.0359117,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2035,0.0262885,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2040,0.02836,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2045,0.0335155,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2050,0.0391179,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2055,0.0423563,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2060,0.0439595,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2065,0.0460335,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2070,0.0505389,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2075,0.0577767,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2080,0.0615816,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2085,0.0591761,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2090,0.0576746,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2095,0.0522331,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional coal,Mining Water Use,2100,0.0476544,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional natural gas,Mining Water Use,2020,0.00093505,#9B2227,#9B2227,#daebed
rcp45hotter_ssp5,regional natural gas,Mining Water Use,2025,0.00102952,#9B2227,#9B2227,#daebed
